"pubid","member","year"
"25282103","Peters, Ulrike","2014"
"25192705","Peters, Ulrike","2014"
"25187575","Peters, Ulrike","2014"
"25139936","Peters, Ulrike","2014"
"25105248","Peters, Ulrike","2014"
"25086665","Peters, Ulrike","2014"
"25085836","Peters, Ulrike","2014"
"25027330","Peters, Ulrike","2014"
"25027329","Peters, Ulrike","2014"
"24994789","Peters, Ulrike","2014"
"24832084","Peters, Ulrike","2014"
"24777453","Peters, Ulrike","2014"
"24743840","Peters, Ulrike","2014"
"24711634","Peters, Ulrike","2014"
"24681604","Peters, Ulrike","2014"
"24670869","Peters, Ulrike","2014"
"24599876","Peters, Ulrike","2014"
"24598796","Peters, Ulrike","2014"
"24562164","Peters, Ulrike","2014"
"24507775","Peters, Ulrike","2014"
"24507774","Peters, Ulrike","2014"
"24480881","Peters, Ulrike","2014"
"23880798","Peters, Ulrike","2014"
"25428505","Pierce, Robert","2014"
"25542830","Randolph, Timothy","2014"
"25288880","Randolph, Timothy","2014"
"25518995","Riddell, Stanley","2014"
"25355068","Riddell, Stanley","2014"
"25317334","Riddell, Stanley","2014"
"25212991","Riddell, Stanley","2014"
"25035956","Riddell, Stanley","2014"
"24794217","Riddell, Stanley","2014"
"24667960","Riddell, Stanley","2014"
"24525279","Riddell, Stanley","2014"
"25452272","Robins, Harlan","2014"
"25428505","Robins, Harlan","2014"
"25365040","Robins, Harlan","2014"
"25210191","Robins, Harlan","2014"
"25083336","Robins, Harlan","2014"
"24970842","Robins, Harlan","2014"
"24583799","Robins, Harlan","2014"
"24477000","Robins, Harlan","2014"
"25505267","Salama, Nina","2014"
"25491092","Schiffer, Joshua","2014"
"25375183","Schiffer, Joshua","2014"
"24827459","Schiffer, Joshua","2014"
"25398327","Strong, Roland","2014"
"25254371","Strong, Roland","2014"
"24499818","Strong, Roland","2014"
"25705588","Tapscott, Stephen","2014"
"25256356","Tapscott, Stephen","2014"
"24940479","Tapscott, Stephen","2014"
"24861551","Tapscott, Stephen","2014"
"25789155","Tapscott, Stephen","2014"
"24667960","Turtle, Cameron","2014"
"24525279","Turtle, Cameron","2014"
"25540245","Unger, Joseph","2014"
"25395425","Unger, Joseph","2014"
"24627276","Unger, Joseph","2014"
"25663724","Wang, Ching-Yun","2014"
"25381076","Wang, Ching-Yun","2014"
"25165394","Wang, Ching-Yun","2014"
"24924486","Wang, Ching-Yun","2014"
"24891548","Wang, Ching-Yun","2014"
"24796864","Wang, Ching-Yun","2014"
"24742430","Wang, Ching-Yun","2014"
"24622804","Wang, Ching-Yun","2014"
"24501378","Wang, Ching-Yun","2014"
"24439345","Wang, Ching-Yun","2014"
"25317334","Warren, Edus","2014"
"25537884","Wu, Michael","2014"
"25445006","Wu, Michael","2014"
"24740201","Wu, Michael","2014"
"26673457","Zhao, Lue Ping","2014"
"25336191","Zheng, Yingye","2014"
"25018574","Zheng, Yingye","2014"
"24917182","Zheng, Yingye","2014"
"24622914","Zheng, Yingye","2014"
"24598886","Zheng, Yingye","2014"
"25536215","Appelbaum, Frederick","2014"
"25527568","Appelbaum, Frederick","2014"
"25455277","Appelbaum, Frederick","2014"
"25452033","Appelbaum, Frederick","2014"
"25445636","Appelbaum, Frederick","2014"
"25278457","Appelbaum, Frederick","2014"
"25278455","Appelbaum, Frederick","2014"
"25225433","Appelbaum, Frederick","2014"
"25154831","Appelbaum, Frederick","2014"
"25145343","Appelbaum, Frederick","2014"
"25008258","Appelbaum, Frederick","2014"
"24972249","Appelbaum, Frederick","2014"
"24858425","Appelbaum, Frederick","2014"
"24857121","Appelbaum, Frederick","2014"
"24797298","Appelbaum, Frederick","2014"
"24778882","Appelbaum, Frederick","2014"
"24530971","Appelbaum, Frederick","2014"
"24440648","Appelbaum, Frederick","2014"
"25545726","Bar, Merav","2014"
"25017763","Bar, Merav","2014"
"24778882","Bar, Merav","2014"
"24440648","Bar, Merav","2014"
"25317334","Bleakley, Marie","2014"
"24525279","Bleakley, Marie","2014"
"26185620","Boeckh, Michael","2014"
"25464966","Boeckh, Michael","2014"
"25452035","Boeckh, Michael","2014"
"25352629","Boeckh, Michael","2014"
"25255164","Boeckh, Michael","2014"
"25066883","Boeckh, Michael","2014"
"24923537","Boeckh, Michael","2014"
"24727337","Boeckh, Michael","2014"
"24607551","Boeckh, Michael","2014"
"24504006","Boeckh, Michael","2014"
"24432305","Chapuis, Aude","2014"
"24329795","Chapuis, Aude","2014"
"25460570","Green, Damian","2014"
"25445025","Green, Damian","2014"
"25261237","Green, Damian","2014"
"25236531","Green, Damian","2014"
"24858425","Green, Damian","2014"
"24707941","Green, Damian","2014"
"25254371","Greenberg, Philip","2014"
"25186558","Greenberg, Philip","2014"
"25047706","Greenberg, Philip","2014"
"24908682","Greenberg, Philip","2014"
"24698324","Greenberg, Philip","2014"
"24675735","Greenberg, Philip","2014"
"24555999","Greenberg, Philip","2014"
"24329795","Greenberg, Philip","2014"
"25548157","Hockenbery, David","2014"
"25224412","Hockenbery, David","2014"
"24949974","Hockenbery, David","2014"
"24789872","Hockenbery, David","2014"
"24596202","Hockenbery, David","2014"
"25393981","Holland, Eric","2014"
"25355217","Holland, Eric","2014"
"25117714","Holland, Eric","2014"
"25061226","Holland, Eric","2014"
"24843164","Holland, Eric","2014"
"24819091","Holland, Eric","2014"
"24607407","Holland, Eric","2014"
"25212991","Jensen, Michael","2014"
"24787244","Jensen, Michael","2014"
"24509172","Jensen, Michael","2014"
"24329794","Jensen, Michael","2014"
"25317334","Lee, Sylvia","2014"
"25445025","Maloney, David","2014"
"25278458","Maloney, David","2014"
"25236531","Maloney, David","2014"
"25154831","Maloney, David","2014"
"25085357","Maloney, David","2014"
"25076159","Maloney, David","2014"
"25027391","Maloney, David","2014"
"25008330","Maloney, David","2014"
"24858425","Maloney, David","2014"
"24797298","Maloney, David","2014"
"24707941","Maloney, David","2014"
"24667960","Maloney, David","2014"
"24530971","Maloney, David","2014"
"25520426","McElrath, Juliana","2014"
"25454855","McElrath, Juliana","2014"
"25407958","McElrath, Juliana","2014"
"25389306","McElrath, Juliana","2014"
"25369172","McElrath, Juliana","2014"
"25352070","McElrath, Juliana","2014"
"25268493","McElrath, Juliana","2014"
"25253665","McElrath, Juliana","2014"
"25054205","McElrath, Juliana","2014"
"24925805","McElrath, Juliana","2014"
"24829343","McElrath, Juliana","2014"
"24709391","McElrath, Juliana","2014"
"24652495","McElrath, Juliana","2014"
"24603794","McElrath, Juliana","2014"
"24561742","McElrath, Juliana","2014"
"24454917","McElrath, Juliana","2014"
"24403557","McElrath, Juliana","2014"
"25347153","McIntosh, Martin","2014"
"24704386","Milano, Filippo","2014"
"24440648","Milano, Filippo","2014"
"25484298","Moens, Cecilia","2014"
"25336189","Nghiem, Paul","2014"
"25239411","Nghiem, Paul","2014"
"25190694","Nghiem, Paul","2014"
"25116754","Nghiem, Paul","2014"
"24925197","Nghiem, Paul","2014"
"24807619","Nghiem, Paul","2014"
"24778160","Nghiem, Paul","2014"
"24526738","Nghiem, Paul","2014"
"24521828","Nghiem, Paul","2014"
"24432305","Nghiem, Paul","2014"
"25117957","Phipps, Warren","2014"
"25002726","Phipps, Warren","2014"
"24692069","Phipps, Warren","2014"
"25317334","Pollack, Seth","2014"
"25257906","Pollack, Seth","2014"
"24908143","Pollack, Seth","2014"
"24794217","Pollack, Seth","2014"
"24666240","Pollack, Seth","2014"
"25445025","Sandmaier, Brenda","2014"
"25388519","Sandmaier, Brenda","2014"
"25278458","Sandmaier, Brenda","2014"
"25278455","Sandmaier, Brenda","2014"
"25154831","Sandmaier, Brenda","2014"
"25085357","Sandmaier, Brenda","2014"
"25017763","Sandmaier, Brenda","2014"
"24923537","Sandmaier, Brenda","2014"
"24914142","Sandmaier, Brenda","2014"
"24876566","Sandmaier, Brenda","2014"
"24858425","Sandmaier, Brenda","2014"
"24797822","Sandmaier, Brenda","2014"
"24797298","Sandmaier, Brenda","2014"
"24727337","Sandmaier, Brenda","2014"
"24440648","Sandmaier, Brenda","2014"
"25349301","Specht, Jennifer","2014"
"25503382","Stephan, Matthias","2014"
"24949974","Stoddard, Barry","2014"
"24915045","Stoddard, Barry","2014"
"24591643","Stoddard, Barry","2014"
"24589358","Stoddard, Barry","2014"
"25034863","Thompson, John","2014"
"25236531","Till, Brian","2014"
"25186558","Till, Brian","2014"
"24707941","Till, Brian","2014"
"25536215","Walter, Roland","2014"
"25527567","Walter, Roland","2014"
"25278455","Walter, Roland","2014"
"24809231","Walter, Roland","2014"
"24750020","Walter, Roland","2014"
"24636337","Walter, Roland","2014"
"24617311","Walter, Roland","2014"
"24599876","Walter, Roland","2014"
"24583795","Walter, Roland","2014"
"24559289","Walter, Roland","2014"
"26182064","Barnabas, Ruanne","2014"
"25601912","Barnabas, Ruanne","2014"
"25249293","Barnabas, Ruanne","2014"
"25042222","Barnabas, Ruanne","2014"
"25120579","Bender Ignacio, Rachel","2014"
"25116754","Bhatia, Shailender","2014"
"25034863","Bhatia, Shailender","2014"
"24432305","Bhatia, Shailender","2014"
"25534916","Chen, Chu","2014"
"25430815","Chen, Chu","2014"
"25165394","Chen, Chu","2014"
"25139936","Chen, Chu","2014"
"24880342","Chen, Chu","2014"
"24832084","Chen, Chu","2014"
"24810602","Chen, Chu","2014"
"24755474","Chen, Chu","2014"
"26424119","Chung, Michael","2014"
"25493592","Chung, Michael","2014"
"25343563","Chung, Michael","2014"
"25140907","Chung, Michael","2014"
"25411794","Emerman, Michael","2014"
"24586139","Emerman, Michael","2014"
"25493592","Frenkel, Lisa","2014"
"25140907","Frenkel, Lisa","2014"
"25011556","Frenkel, Lisa","2014"
"24740080","Frenkel, Lisa","2014"
"24687503","Frenkel, Lisa","2014"
"24596282","Frenkel, Lisa","2014"
"25447848","Gale, Michael","2014"
"25225670","Gale, Michael","2014"
"25031348","Gale, Michael","2014"
"24907428","Gale, Michael","2014"
"24788809","Gale, Michael","2014"
"24743949","Gale, Michael","2014"
"24726644","Gale, Michael","2014"
"24462565","Gale, Michael","2014"
"25248150","Gantt, Soren","2014"
"25165466","Gantt, Soren","2014"
"24626510","Geballe, Adam","2014"
"25310185","Grady, William","2014"
"25255306","Grady, William","2014"
"24997220","Grady, William","2014"
"24938764","Grady, William","2014"
"24859205","Grady, William","2014"
"24793120","Grady, William","2014"
"24768332","Grady, William","2014"
"24760232","Grady, William","2014"
"24413027","Grady, William","2014"
"22406828","Grady, William","2014"
"24885980","Hawes, Stephen","2014"
"24884919","Hawes, Stephen","2014"
"24852136","Hawes, Stephen","2014"
"24671033","Hawes, Stephen","2014"
"24464547","Hawes, Stephen","2014"
"23852725","Hawes, Stephen","2014"
"25267620","Hladik, Florian","2014"
"25054205","Hladik, Florian","2014"
"24838567","Hladik, Florian","2014"
"24652495","Hladik, Florian","2014"
"24454917","Hladik, Florian","2014"
"25464966","Jerome, Keith","2014"
"25464965","Jerome, Keith","2014"
"25462438","Jerome, Keith","2014"
"25277746","Jerome, Keith","2014"
"25255164","Jerome, Keith","2014"
"25124787","Jerome, Keith","2014"
"25066883","Jerome, Keith","2014"
"24871214","Jerome, Keith","2014"
"24827459","Jerome, Keith","2014"
"24496438","Jerome, Keith","2014"
"24485787","Jerome, Keith","2014"
"25605140","Ko, Linda","2014"
"24748097","Ko, Linda","2014"
"24532309","Ko, Linda","2014"
"25116754","Koelle, David","2014"
"24671693","Koelle, David","2014"
"24554666","Koelle, David","2014"
"24432305","Koelle, David","2014"
"25505078","Lagunoff, Michael","2014"
"25275137","Lagunoff, Michael","2014"
"24795700","Lagunoff, Michael","2014"
"24501408","Lagunoff, Michael","2014"
"25542830","Lampe, Johanna","2014"
"25431744","Lampe, Johanna","2014"
"25234237","Lampe, Johanna","2014"
"26594062","Lampe, Johanna","2014"
"25165394","Lampe, Johanna","2014"
"24738579","Lampe, Johanna","2014"
"24114492","Lampe, Johanna","2014"
"25066606","Lingappa, Jaisri","2014"
"24623418","Lingappa, Jaisri","2014"
"25116754","Madeleine, Margaret","2014"
"24995157","Madeleine, Margaret","2014"
"24913986","Madeleine, Margaret","2014"
"25480288","Malik, Harmit","2014"
"25470067","Malik, Harmit","2014"
"25404324","Malik, Harmit","2014"
"30117500","Malik, Harmit","2014"
"25291640","Malik, Harmit","2014"
"25247700","Malik, Harmit","2014"
"25211013","Malik, Harmit","2014"
"25121743","Malik, Harmit","2014"
"24963140","Malik, Harmit","2014"
"24904692","Malik, Harmit","2014"
"24875882","Malik, Harmit","2014"
"24657167","Malik, Harmit","2014"
"25002302","Menon, Manoj","2014"
"25734115","Mugo, Nelly","2014"
"25520426","Mugo, Nelly","2014"
"25493602","Mugo, Nelly","2014"
"25442691","Mugo, Nelly","2014"
"25343563","Mugo, Nelly","2014"
"25300863","Mugo, Nelly","2014"
"25259704","Mugo, Nelly","2014"
"25118795","Mugo, Nelly","2014"
"25038355","Mugo, Nelly","2014"
"25024112","Mugo, Nelly","2014"
"24871870","Mugo, Nelly","2014"
"24828268","Mugo, Nelly","2014"
"24798765","Mugo, Nelly","2014"
"24785951","Mugo, Nelly","2014"
"24784763","Mugo, Nelly","2014"
"24463784","Mugo, Nelly","2014"
"24442233","Mugo, Nelly","2014"
"24442226","Mugo, Nelly","2014"
"24413311","Mugo, Nelly","2014"
"24413310","Mugo, Nelly","2014"
"25734076","Overbaugh, Julie","2014"
"25414417","Overbaugh, Julie","2014"
"25378497","Overbaugh, Julie","2014"
"25312792","Overbaugh, Julie","2014"
"25264766","Overbaugh, Julie","2014"
"25144453","Overbaugh, Julie","2014"
"25140907","Overbaugh, Julie","2014"
"25102090","Overbaugh, Julie","2014"
"25002294","Overbaugh, Julie","2014"
"24859529","Overbaugh, Julie","2014"
"24623424","Overbaugh, Julie","2014"
"24413043","Overbaugh, Julie","2014"
"24788809","Polyak, Stephen","2014"
"24769245","Polyak, Stephen","2014"
"25540245","Ramsey, Scott","2014"
"25491043","Ramsey, Scott","2014"
"25479913","Ramsey, Scott","2014"
"25437715","Ramsey, Scott","2014"
"25399914","Ramsey, Scott","2014"
"25350548","Ramsey, Scott","2014"
"25332254","Ramsey, Scott","2014"
"25085899","Ramsey, Scott","2014"
"24926422","Ramsey, Scott","2014"
"24710309","Ramsey, Scott","2014"
"24645687","Ramsey, Scott","2014"
"24627276","Ramsey, Scott","2014"
"24627271","Ramsey, Scott","2014"
"24331656","Ramsey, Scott","2014"
"25170643","Rodriguez, Cristina","2014"
"25042935","Rodriguez, Cristina","2014"
"24909549","Rodriguez, Cristina","2014"
"25063885","Rose, Timothy","2014"
"24956217","Rose, Timothy","2014"
"24606685","Rose, Timothy","2014"
"24856143","Savan, Ram","2014"
"24702117","Savan, Ram","2014"
"25487149","Schwartz, Stephen","2014"
"25301964","Schwartz, Stephen","2014"
"24995157","Schwartz, Stephen","2014"
"24913986","Schwartz, Stephen","2014"
"24631416","Schwartz, Stephen","2014"
"25454615","Scott, John","2014"
"25005230","Scott, John","2014"
"24835999","Scott, John","2014"
"24778429","Scott, John","2014"
"24700416","Scott, John","2014"
"24446487","Scott, John","2014"
"25540379","Smith, Jason","2014"
"25188351","Smith, Jason","2014"
"25033215","Smith, Jason","2014"
"24959919","Smith, Jason","2014"
"25540368","Stamatatos, Leonidas","2014"
"25473043","Stamatatos, Leonidas","2014"
"25254371","Stamatatos, Leonidas","2014"
"25064072","Stetson, Daniel","2014"
"24747712","Stetson, Daniel","2014"
"25747293","Thompson, Beti","2014"
"25558437","Thompson, Beti","2014"
"25456360","Thompson, Beti","2014"
"25356437","Thompson, Beti","2014"
"25158657","Thompson, Beti","2014"
"24793637","Thompson, Beti","2014"
"24792414","Thompson, Beti","2014"
"24755665","Thompson, Beti","2014"
"24748097","Thompson, Beti","2014"
"24625153","Thompson, Beti","2014"
"24609845","Thompson, Beti","2014"
"24594649","Thompson, Beti","2014"
"24576395","Thompson, Beti","2014"
"25734115","Wald, Anna","2014"
"25491092","Wald, Anna","2014"
"25473042","Wald, Anna","2014"
"24963269","Wald, Anna","2014"
"24709264","Wald, Anna","2014"
"24698158","Wald, Anna","2014"
"24692069","Wald, Anna","2014"
"24504006","Wald, Anna","2014"
"24463682","Wald, Anna","2014"
"24442233","Wald, Anna","2014"
"24428466","Wald, Anna","2014"
"26182064","Wasserheit, Judith","2014"
"25072575","Wasserheit, Judith","2014"
"24885976","Wasserheit, Judith","2014"
"25391584","Winer, Rachel","2014"
"25217779","Winer, Rachel","2014"
"24852136","Winer, Rachel","2014"
"24633168","Winer, Rachel","2014"
"25217779","Xi, Long Fu","2014"
"25520429","Yeh, Matthew","2014"
"25469175","Yeh, Matthew","2014"
"25109884","Yeh, Matthew","2014"
"24951228","Yeh, Matthew","2014"
"24925055","Yeh, Matthew","2014"
"24925051","Yeh, Matthew","2014"
"24794217","Yeh, Matthew","2014"
"24746205","Yeh, Matthew","2014"
"24740208","Yeh, Matthew","2014"
"24667490","Yeh, Matthew","2014"
"24627434","Yeh, Matthew","2014"
"26937426","Yeh, Matthew","2014"
"26150117","Adair, Jennifer","2015"
"26089395","Adair, Jennifer","2015"
"25919226","Adair, Jennifer","2015"
"26284599","Bansal, Aasthaa","2015"
"26060225","Bansal, Aasthaa","2015"
"25987547","Bansal, Aasthaa","2015"
"27053974","Bedford, Trevor","2015"
"26770819","Bedford, Trevor","2015"
"26311880","Bedford, Trevor","2015"
"26194758","Bedford, Trevor","2015"
"26115986","Bedford, Trevor","2015"
"26091036","Bedford, Trevor","2015"
"26053121","Bedford, Trevor","2015"
"25780554","Bedford, Trevor","2015"
"26667932","Bielas, Jason","2015"
"26571212","Bielas, Jason","2015"
"26384417","Bielas, Jason","2015"
"25807975","Bielas, Jason","2015"
"26170442","Biggins, Sue","2015"
"26311880","Bloom, Jesse","2015"
"26226986","Bloom, Jesse","2015"
"25990960","Bloom, Jesse","2015"
"25609803","Bloom, Jesse","2015"
"26675735","Bradley, Philip","2015"
"26194758","Bradley, Philip","2015"
"26554309","Bradley, Robert","2015"
"26113877","Bradley, Robert","2015"
"26000489","Bradley, Robert","2015"
"25965569","Bradley, Robert","2015"
"25564732","Bradley, Robert","2015"
"26519646","Brown, Elizabeth","2015"
"26123563","Brown, Elizabeth","2015"
"26078001","Brown, Elizabeth","2015"
"26061040","Brown, Elizabeth","2015"
"25569838","Brown, Elizabeth","2015"
"26363033","Chen, Ying","2015"
"26091454","Chen, Ying","2015"
"26058825","Chen, Ying","2015"
"26009832","Chen, Ying","2015"
"26673326","Clurman, Bruce","2015"
"26420797","Dai, James","2015"
"26377193","Dai, James","2015"
"26374103","Dai, James","2015"
"26347982","Dai, James","2015"
"26123563","Dai, James","2015"
"25651245","Dai, James","2015"
"25647729","Dai, James","2015"
"26101248","Davidson, Nancy","2015"
"26527313","Di, Chongzhi","2015"
"26113170","Di, Chongzhi","2015"
"25612253","Di, Chongzhi","2015"
"25885664","Donnell, Deborah","2015"
"25861015","Donnell, Deborah","2015"
"25835607","Donnell, Deborah","2015"
"25587020","Donnell, Deborah","2015"
"25569838","Donnell, Deborah","2015"
"25564105","Donnell, Deborah","2015"
"25531343","Donnell, Deborah","2015"
"25501609","Donnell, Deborah","2015"
"26584623","Eisenman, Robert","2015"
"26140606","Eisenman, Robert","2015"
"25640402","Eisenman, Robert","2015"
"25635453","Eisenman, Robert","2015"
"26794393","Etzioni, Ruth","2015"
"26683406","Etzioni, Ruth","2015"
"26582245","Etzioni, Ruth","2015"
"26501536","Etzioni, Ruth","2015"
"26304062","Etzioni, Ruth","2015"
"26181184","Etzioni, Ruth","2015"
"26147329","Etzioni, Ruth","2015"
"25960128","Etzioni, Ruth","2015"
"25845467","Etzioni, Ruth","2015"
"25819722","Etzioni, Ruth","2015"
"25813143","Etzioni, Ruth","2015"
"25613117","Etzioni, Ruth","2015"
"26692910","Feng, Ziding","2015"
"26383847","Feng, Ziding","2015"
"26342024","Feng, Ziding","2015"
"26327354","Feng, Ziding","2015"
"26172920","Feng, Ziding","2015"
"25990700","Feng, Ziding","2015"
"25964662","Feng, Ziding","2015"
